Nome do Veэculo;;Nome da Conta;;Data do Recebimento;;Data da Posiчуo;Posiчуo;Igniчуo;Latitude;Longitude;;Aчуo;;Velocidade;Nэvel da Bateria (%);;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 15:20:56;;11/02/2024 15:17:34;"4,08 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 51' 41'' Sul;62А 01' 48'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:58;;11/02/2024 15:15:37;"4,25 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 51' 44'' Sul;62А 01' 43'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:58;;11/02/2024 15:13:36;"4,43 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 51' 47'' Sul;62А 01' 38'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:58;;11/02/2024 15:11:35;"4,62 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 51' 50'' Sul;62А 01' 33'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:58;;11/02/2024 15:09:34;"4,79 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 51' 53'' Sul;62А 01' 28'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 15:09:16;;11/02/2024 15:07:33;"4,95 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 51' 56'' Sul;62А 01' 24'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 15:06:37;"5,03 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 51' 58'' Sul;62А 01' 21'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 15:04:36;"5,19 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 52' 00'' Sul;62А 01' 17'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 15:03:26;;11/02/2024 15:02:35;"5,35 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 52' 03'' Sul;62А 01' 12'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 15:00:38;"5,51 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 52' 06'' Sul;62А 01' 08'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:58:37;"5,67 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 52' 09'' Sul;62А 01' 04'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:56:35;"5,83 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 52' 12'' Sul;62А 00' 60'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:54:33;"5,99 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 52' 15'' Sul;62А 00' 56'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:55:06;;11/02/2024 14:52:33;"6,13 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 52' 18'' Sul;62А 00' 52'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:51:35;"6,21 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 52' 20'' Sul;62А 00' 50'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:49:34;"6,39 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 52' 23'' Sul;62А 00' 45'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:48:26;;11/02/2024 14:47:33;"6,61 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 52' 27'' Sul;62А 00' 39'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:45:36;"6,80 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 52' 30'' Sul;62А 00' 34'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:43:35;"6,97 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 52' 34'' Sul;62А 00' 29'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:41:34;"7,14 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 52' 37'' Sul;62А 00' 25'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:39:33;"7,30 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 52' 40'' Sul;62А 00' 21'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:40:56;;11/02/2024 14:37:33;"7,46 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 52' 43'' Sul;62А 00' 17'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:20:08;;11/02/2024 14:36:36;"7,53 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 52' 45'' Sul;62А 00' 15'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:34:35;"7,70 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 52' 48'' Sul;62А 00' 11'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:33:26;;11/02/2024 14:32:34;"7,85 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 52' 52'' Sul;62А 00' 08'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:30:36;"7,99 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 52' 55'' Sul;62А 00' 04'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:28:34;"8,15 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 52' 58'' Sul;61А 59' 60'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:26:33;"8,35 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 53' 01'' Sul;61А 59' 54'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:24:32;"8,55 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 53' 04'' Sul;61А 59' 48'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:24:16;;11/02/2024 14:22:32;"8,74 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 08'' Sul;61А 59' 43'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:21:35;"8,83 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 09'' Sul;61А 59' 41'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:19:34;"9,01 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 13'' Sul;61А 59' 36'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:18:26;;11/02/2024 14:17:33;"9,20 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 16'' Sul;61А 59' 31'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:15:36;"9,37 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 20'' Sul;61А 59' 27'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:13:34;"9,55 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 23'' Sul;61А 59' 22'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:11:33;"9,72 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 27'' Sul;61А 59' 18'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:09:32;"9,91 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 30'' Sul;61А 59' 13'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:09:16;;11/02/2024 14:07:32;"10,11 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 53' 34'' Sul;61А 59' 07'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:06:36;"10,21 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 53' 36'' Sul;61А 59' 05'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:19:18;;11/02/2024 14:04:35;"10,41 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 39'' Sul;61А 58' 59'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:13:26;;11/02/2024 14:02:34;"10,60 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 53' 43'' Sul;61А 58' 54'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:18:28;;11/02/2024 14:00:37;"10,79 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 46'' Sul;61А 58' 49'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:18:28;;11/02/2024 13:58:35;"10,97 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 50'' Sul;61А 58' 44'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:18:28;;11/02/2024 13:56:34;"11,14 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 53' 53'' Sul;61А 58' 40'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:18:28;;11/02/2024 13:54:33;"11,30 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 53' 56'' Sul;61А 58' 36'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 13:55:06;;11/02/2024 13:52:32;"11,46 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 53' 59'' Sul;61А 58' 32'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:18:28;;11/02/2024 13:51:36;"11,53 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 01'' Sul;61А 58' 30'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:18:28;;11/02/2024 13:49:34;"11,67 Km SE De CODAJAS, AM, 3,0 Km/h";Ligada;03А 54' 04'' Sul;61А 58' 27'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:12:36;;11/02/2024 13:47:33;"11,79 Km SE De CODAJAS, AM, 3,0 Km/h";Ligada;03А 54' 07'' Sul;61А 58' 25'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:18:28;;11/02/2024 13:45:36;"11,90 Km SE De CODAJAS, AM, 3,0 Km/h";Ligada;03А 54' 10'' Sul;61А 58' 22'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:18:28;;11/02/2024 13:43:35;"12,03 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 13'' Sul;61А 58' 19'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:18:28;;11/02/2024 13:41:34;"12,21 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 54' 16'' Sul;61А 58' 14'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:39:33;"12,41 Km SE De CODAJAS, AM, 6,0 Km/h";Ligada;03А 54' 19'' Sul;61А 58' 08'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 13:42:36;;11/02/2024 13:37:33;"12,62 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 54' 23'' Sul;61А 58' 03'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:36:36;"12,70 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 54' 25'' Sul;61А 58' 01'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:34:35;"12,89 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 54' 29'' Sul;61А 57' 56'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:10:56;;11/02/2024 13:32:34;"13,05 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 54' 32'' Sul;61А 57' 52'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:30:37;"13,19 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 35'' Sul;61А 57' 48'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:28:35;"13,35 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 54' 38'' Sul;61А 57' 44'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:26:34;"13,53 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 54' 41'' Sul;61А 57' 39'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:24:32;"13,69 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 44'' Sul;61А 57' 35'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 13:30:06;;11/02/2024 13:22:32;"13,85 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 46'' Sul;61А 57' 30'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:21:34;"13,92 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 48'' Sul;61А 57' 28'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:19:33;"14,08 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 50'' Sul;61А 57' 23'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:10:06;;11/02/2024 13:17:32;"14,23 Km SE De CODAJAS, AM, 5,0 Km/h";Ligada;03А 54' 52'' Sul;61А 57' 19'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:15:36;"14,38 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 54'' Sul;61А 57' 15'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:13:34;"14,53 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 57'' Sul;61А 57' 10'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:17:38;;11/02/2024 13:11:33;"14,68 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 54' 59'' Sul;61А 57' 06'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 13:09:32;"14,81 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 01'' Sul;61А 57' 02'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 13:29:16;;11/02/2024 13:07:32;"14,95 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 03'' Sul;61А 56' 58'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 13:06:36;"15,02 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 03'' Sul;61А 56' 55'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 13:04:35;"15,16 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 05'' Sul;61А 56' 51'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:08:26;;11/02/2024 13:02:34;"15,30 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 07'' Sul;61А 56' 46'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 13:00:36;"15,44 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 08'' Sul;61А 56' 42'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 12:58:35;"15,58 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 10'' Sul;61А 56' 37'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 12:56:34;"15,71 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 11'' Sul;61А 56' 33'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 12:54:33;"15,83 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 12'' Sul;61А 56' 29'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 13:27:36;;11/02/2024 12:52:32;"15,97 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 13'' Sul;61А 56' 24'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 12:51:36;"16,03 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 14'' Sul;61А 56' 22'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 12:49:35;"16,15 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 15'' Sul;61А 56' 18'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:07:36;;11/02/2024 12:47:33;"16,28 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 15'' Sul;61А 56' 14'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:16:48;;11/02/2024 12:45:36;"16,39 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 16'' Sul;61А 56' 09'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:43:35;"16,51 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 17'' Sul;61А 56' 05'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:41:34;"16,63 Km SE De CODAJAS, AM, 3,0 Km/h";Ligada;03А 55' 17'' Sul;61А 56' 01'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:39:33;"16,75 Km SE De CODAJAS, AM, 3,0 Km/h";Ligada;03А 55' 17'' Sul;61А 55' 56'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 13:26:46;;11/02/2024 12:37:32;"16,85 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 17'' Sul;61А 55' 52'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:36:37;"16,90 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 17'' Sul;61А 55' 50'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:34:36;"17,02 Km SE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 17'' Sul;61А 55' 45'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 14:05:56;;11/02/2024 12:32:35;"17,13 Km ESE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 16'' Sul;61А 55' 41'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:30:37;"17,25 Km ESE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 16'' Sul;61А 55' 36'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:28:36;"17,35 Km ESE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 15'' Sul;61А 55' 31'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:26:35;"17,46 Km ESE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 14'' Sul;61А 55' 26'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:24:34;"17,59 Km ESE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 13'' Sul;61А 55' 21'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;11/02/2024 13:25:06;;11/02/2024 12:22:32;"17,71 Km ESE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 13'' Sul;61А 55' 16'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:21:35;"17,77 Km ESE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 13'' Sul;61А 55' 14'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 07:15:58;;11/02/2024 12:19:33;"17,90 Km ESE De CODAJAS, AM, 4,0 Km/h";Ligada;03А 55' 13'' Sul;61А 55' 09'' Oeste;;Ver no mapa;;4;-;;;
